"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"11/08/2025";"0000";"11,0";"82,0";"936,5";"2,6";"150,0";"10,0";"";"17,1";"";""
"11/08/2025";"0300";"";"";"";"";"";"";"";"";"";""
"11/08/2025";"0600";"10,3";"86,0";"935,2";"2,6";"150,0";"10,0";"";"";"";""
"11/08/2025";"0900";"";"";"";"";"";"";"";"";"";""
"11/08/2025";"1200";"12,0";"72,0";"935,9";"4,1";"120,0";"8,8";"";"";"";"0,0"
"11/08/2025";"1500";"";"";"";"";"";"";"";"";"";""
"11/08/2025";"1800";"15,9";"54,0";"933,8";"3,6";"150,0";"6,3";"";"";"";""
"11/08/2025";"2100";"";"";"";"";"";"";"";"";"";""
"12/08/2025";"0000";"9,6";"87,0";"936,1";"0,5";"150,0";"5,0";"";"20,4";"";""
"12/08/2025";"0300";"";"";"";"";"";"";"";"";"";""
"12/08/2025";"0600";"6,8";"93,0";"934,3";"0,5";"150,0";"0,0";"";"";"";""
"12/08/2025";"0900";"";"";"";"";"";"";"";"";"";""
"12/08/2025";"1200";"12,1";"78,0";"935,7";"3,6";"70,0";"6,3";"";"";"";"0,0"
"12/08/2025";"1500";"";"";"";"";"";"";"";"";"";""
"12/08/2025";"1800";"20,4";"42,0";"932,3";"2,6";"150,0";"2,5";"";"";"";""
"12/08/2025";"2100";"";"";"";"";"";"";"";"";"";""
"13/08/2025";"0000";"13,4";"82,0";"934,3";"1,5";"140,0";"8,8";"";"25,4";"";""
"13/08/2025";"0300";"";"";"";"";"";"";"";"";"";""
"13/08/2025";"0600";"11,4";"90,0";"933,3";"4,6";"70,0";"10,0";"";"";"";""
"13/08/2025";"0900";"";"";"";"";"";"";"";"";"";""
"13/08/2025";"1200";"13,9";"75,0";"935,2";"3,1";"50,0";"2,5";"";"";"";"0,0"
"13/08/2025";"1500";"";"";"";"";"";"";"";"";"";""
"13/08/2025";"1800";"25,3";"27,0";"931,8";"3,6";"290,0";"0,0";"";"";"";""
"13/08/2025";"2100";"";"";"";"";"";"";"";"";"";""
"14/08/2025";"0000";"13,9";"76,0";"934,2";"0,0";"0,0";"0,0";"";"19,4";"";""
"14/08/2025";"0300";"";"";"";"";"";"";"";"";"";""
"14/08/2025";"0600";"9,5";"91,0";"934,5";"1,0";"90,0";"0,0";"";"";"";""
"14/08/2025";"0900";"";"";"";"";"";"";"";"";"";""
"14/08/2025";"1200";"13,9";"74,0";"938,0";"3,1";"140,0";"3,8";"";"";"";"0,0"
"14/08/2025";"1500";"";"";"";"";"";"";"";"";"";""
"14/08/2025";"1800";"19,4";"55,0";"936,1";"3,6";"140,0";"5,0";"";"";"";""
"14/08/2025";"2100";"";"";"";"";"";"";"";"";"";""
"15/08/2025";"0000";"13,7";"80,0";"939,4";"3,6";"150,0";"10,0";"";"20,5";"";""
"15/08/2025";"0300";"";"";"";"";"";"";"";"";"";""
"15/08/2025";"0600";"12,6";"82,0";"938,4";"2,1";"150,0";"8,8";"";"";"";""
"15/08/2025";"0900";"";"";"";"";"";"";"";"";"";""
"15/08/2025";"1200";"15,2";"73,0";"939,9";"3,1";"130,0";"6,3";"";"";"";"0,0"
"15/08/2025";"1500";"";"";"";"";"";"";"";"";"";""
"15/08/2025";"1800";"19,4";"59,0";"936,6";"4,1";"120,0";"3,8";"";"";"";""
"15/08/2025";"2100";"";"";"";"";"";"";"";"";"";""
"16/08/2025";"0000";"14,8";"84,0";"938,4";"3,6";"120,0";"10,0";"";"22,5";"";""
"16/08/2025";"0300";"";"";"";"";"";"";"";"";"";""
"16/08/2025";"0600";"14,6";"84,0";"936,5";"3,1";"110,0";"10,0";"";"";"";""
"16/08/2025";"0900";"";"";"";"";"";"";"";"";"";""
"16/08/2025";"1200";"16,2";"78,0";"937,7";"4,1";"60,0";"10,0";"";"";"14,6";"0,0"
"16/08/2025";"1500";"";"";"";"";"";"";"";"";"";""
"16/08/2025";"1800";"22,5";"57,0";"934,0";"3,6";"160,0";"2,5";"";"";"";""
"16/08/2025";"2100";"";"";"";"";"";"";"";"";"";""
"17/08/2025";"0000";"16,1";"86,0";"936,4";"3,1";"120,0";"10,0";"";"25,0";"";""
"17/08/2025";"0300";"";"";"";"";"";"";"";"";"";""
"17/08/2025";"0600";"15,8";"87,0";"934,9";"4,1";"70,0";"8,8";"";"";"";""
"17/08/2025";"0900";"";"";"";"";"";"";"";"";"";""
"17/08/2025";"1200";"16,6";"82,0";"936,0";"5,7";"60,0";"10,0";"";"";"14,9";"0,0"
"17/08/2025";"1500";"";"";"";"";"";"";"";"";"";""
"17/08/2025";"1800";"25,0";"50,0";"932,0";"2,6";"150,0";"0,0";"";"";"";""
"17/08/2025";"2100";"";"";"";"";"";"";"";"";"";""
"18/08/2025";"0000";"15,5";"90,0";"935,2";"1,0";"140,0";"2,5";"";"23,8";"";""
"18/08/2025";"0300";"";"";"";"";"";"";"";"";"";""
"18/08/2025";"0600";"14,8";"90,0";"935,1";"3,6";"60,0";"10,0";"";"";"";""
"18/08/2025";"0900";"";"";"";"";"";"";"";"";"";""
"18/08/2025";"1200";"15,9";"81,0";"937,9";"3,1";"80,0";"10,0";"";"";"13,1";"0,0"
"18/08/2025";"1500";"";"";"";"";"";"";"";"";"";""
"18/08/2025";"1800";"23,8";"42,0";"934,2";"3,1";"130,0";"2,5";"";"";"";""
"18/08/2025";"2100";"";"";"";"";"";"";"";"";"";""
"19/08/2025";"0000";"15,0";"85,0";"936,5";"2,1";"120,0";"0,0";"";"23,8";"";""
"19/08/2025";"0300";"";"";"";"";"";"";"";"";"";""
"19/08/2025";"0600";"13,7";"91,0";"935,2";"4,1";"60,0";"10,0";"";"";"";""
"19/08/2025";"0900";"";"";"";"";"";"";"";"";"";""
"19/08/2025";"1200";"16,0";"82,0";"935,6";"7,7";"70,0";"10,0";"";"";"12,7";"0,0"
"19/08/2025";"1500";"";"";"";"";"";"";"";"";"";""
"19/08/2025";"1800";"23,4";"55,0";"931,1";"6,7";"60,0";"8,8";"";"";"";""
"19/08/2025";"2100";"";"";"";"";"";"";"";"";"";""
"20/08/2025";"0000";"18,3";"73,0";"932,6";"6,2";"60,0";"7,5";"";"29,7";"";""
"20/08/2025";"0300";"";"";"";"";"";"";"";"";"";""
"20/08/2025";"0600";"14,4";"88,0";"932,5";"4,6";"70,0";"6,3";"";"";"";""
"20/08/2025";"0900";"";"";"";"";"";"";"";"";"";""
"20/08/2025";"1200";"19,6";"67,0";"934,2";"4,6";"70,0";"8,8";"";"";"13,8";"0,0"
"20/08/2025";"1500";"";"";"";"";"";"";"";"";"";""
"20/08/2025";"1800";"28,3";"34,0";"930,9";"4,1";"280,0";"8,8";"";"";"";""
"20/08/2025";"2100";"";"";"";"";"";"";"";"";"";""
"21/08/2025";"0000";"22,4";"60,0";"932,3";"2,1";"320,0";"8,8";"";"31,3";"";""
"21/08/2025";"0300";"";"";"";"";"";"";"";"";"";""
"21/08/2025";"0600";"16,6";"84,0";"932,1";"0,0";"0,0";"8,8";"";"";"";""
"21/08/2025";"0900";"";"";"";"";"";"";"";"";"";""
"21/08/2025";"1200";"22,5";"59,0";"934,5";"4,1";"50,0";"6,3";"";"";"15,6";""
"21/08/2025";"1500";"";"";"";"";"";"";"";"";"";""
"21/08/2025";"1800";"31,2";"33,0";"931,3";"3,1";"290,0";"3,8";"";"";"";""
"21/08/2025";"2100";"";"";"";"";"";"";"";"";"";""
"22/08/2025";"0000";"17,8";"83,0";"933,8";"0,0";"0,0";"0,0";"";"32,7";"";""
"22/08/2025";"0300";"";"";"";"";"";"";"";"";"";""
"22/08/2025";"0600";"15,3";"88,0";"932,5";"1,0";"90,0";"0,0";"";"";"";""
"22/08/2025";"0900";"";"";"";"";"";"";"";"";"";""
"22/08/2025";"1200";"21,5";"66,0";"933,4";"6,2";"70,0";"0,0";"";"";"15,2";"0,0"
"22/08/2025";"1500";"";"";"";"";"";"";"";"";"";""
"22/08/2025";"1800";"32,7";"27,0";"929,1";"3,1";"350,0";"0,0";"";"";"";""
"22/08/2025";"2100";"";"";"";"";"";"";"";"";"";""
"23/08/2025";"0000";"23,0";"63,0";"930,8";"1,5";"80,0";"0,0";"";"32,3";"";""
"23/08/2025";"0300";"";"";"";"";"";"";"";"";"";""
"23/08/2025";"0600";"19,5";"48,0";"930,5";"4,1";"70,0";"0,0";"";"";"";""
"23/08/2025";"0900";"";"";"";"";"";"";"";"";"";""
"23/08/2025";"1200";"24,7";"38,0";"933,4";"3,6";"30,0";"3,8";"";"";"";"0,0"
"23/08/2025";"1500";"";"";"";"";"";"";"";"";"";""
"23/08/2025";"1800";"32,1";"20,0";"929,3";"7,2";"320,0";"7,5";"";"";"";""
"23/08/2025";"2100";"";"";"";"";"";"";"";"";"";""
"24/08/2025";"0000";"20,5";"51,0";"931,5";"1,0";"40,0";"5,0";"";"20,7";"";""
"24/08/2025";"0300";"";"";"";"";"";"";"";"";"";""
"24/08/2025";"0600";"16,9";"87,0";"933,5";"2,1";"180,0";"6,3";"";"";"";""
"24/08/2025";"0900";"";"";"";"";"";"";"";"";"";""
"24/08/2025";"1200";"17,7";"77,0";"935,9";"2,6";"200,0";"10,0";"";"";"16,3";"0,0"
"24/08/2025";"1500";"";"";"";"";"";"";"";"";"";""
"24/08/2025";"1800";"17,7";"78,0";"934,4";"4,1";"150,0";"10,0";"";"";"";""
"24/08/2025";"2100";"";"";"";"";"";"";"";"";"";""
"25/08/2025";"0000";"15,2";"84,0";"936,5";"3,1";"160,0";"10,0";"";"29,5";"";""
"25/08/2025";"0300";"";"";"";"";"";"";"";"";"";""
"25/08/2025";"0600";"14,8";"88,0";"935,5";"3,1";"110,0";"10,0";"";"";"";""
"25/08/2025";"0900";"";"";"";"";"";"";"";"";"";""
"25/08/2025";"1200";"17,2";"84,0";"936,9";"5,7";"70,0";"8,8";"";"";"14,8";"0,0"
"25/08/2025";"1500";"";"";"";"";"";"";"";"";"";""
"25/08/2025";"1800";"29,5";"40,0";"933,2";"1,5";"190,0";"6,3";"";"";"";""
"25/08/2025";"2100";"";"";"";"";"";"";"";"";"";""
"26/08/2025";"0000";"14,4";"86,0";"938,1";"2,6";"170,0";"10,0";"";"23,0";"";""
"26/08/2025";"0300";"";"";"";"";"";"";"";"";"";""
"26/08/2025";"0600";"13,7";"89,0";"937,0";"1,5";"140,0";"10,0";"";"";"";""
"26/08/2025";"0900";"";"";"";"";"";"";"";"";"";""
"26/08/2025";"1200";"16,0";"87,0";"937,3";"3,1";"90,0";"10,0";"";"";"13,7";"0,0"
"26/08/2025";"1500";"";"";"";"";"";"";"";"";"";""
"26/08/2025";"1800";"17,7";"77,0";"936,1";"3,1";"180,0";"10,0";"";"";"";""
"26/08/2025";"2100";"";"";"";"";"";"";"";"";"";""
"27/08/2025";"0000";"15,6";"90,0";"938,0";"2,1";"130,0";"10,0";"";"23,6";"";""
"27/08/2025";"0300";"";"";"";"";"";"";"";"";"";""
"27/08/2025";"0600";"15,8";"93,0";"937,6";"5,1";"270,0";"10,0";"";"";"";""
"27/08/2025";"0900";"";"";"";"";"";"";"";"";"";""
"27/08/2025";"1200";"18,8";"84,0";"937,2";"6,7";"60,0";"3,8";"";"";"15,2";""
"27/08/2025";"1500";"";"";"";"";"";"";"";"";"";""
"27/08/2025";"1800";"23,1";"62,0";"935,1";"3,6";"100,0";"6,3";"";"";"";""
"27/08/2025";"2100";"";"";"";"";"";"";"";"";"";""
"28/08/2025";"0000";"15,6";"89,0";"938,4";"2,1";"140,0";"8,8";"";"25,6";"";""
"28/08/2025";"0300";"";"";"";"";"";"";"";"";"";""
"28/08/2025";"0600";"15,0";"93,0";"937,3";"1,5";"150,0";"8,8";"";"";"";""
"28/08/2025";"0900";"";"";"";"";"";"";"";"";"";""
"28/08/2025";"1200";"17,5";"80,0";"938,4";"2,6";"90,0";"10,0";"";"";"14,8";"0,0"
"28/08/2025";"1500";"";"";"";"";"";"";"";"";"";""
"28/08/2025";"1800";"23,6";"63,0";"934,7";"4,6";"180,0";"2,5";"";"";"";""
"28/08/2025";"2100";"";"";"";"";"";"";"";"";"";""
"29/08/2025";"0000";"16,8";"82,0";"937,0";"2,6";"140,0";"10,0";"";"21,5";"";""
"29/08/2025";"0300";"";"";"";"";"";"";"";"";"";""
"29/08/2025";"0600";"16,6";"81,0";"934,5";"2,1";"90,0";"8,8";"";"";"";""
"29/08/2025";"0900";"";"";"";"";"";"";"";"";"";""
"29/08/2025";"1200";"18,0";"79,0";"936,1";"3,6";"60,0";"10,0";"";"";"16,0";"0,0"
"29/08/2025";"1500";"";"";"";"";"";"";"";"";"";""
"29/08/2025";"1800";"21,3";"67,0";"933,9";"3,6";"70,0";"10,0";"";"";"";""
"29/08/2025";"2100";"";"";"";"";"";"";"";"";"";""
"30/08/2025";"0000";"16,7";"86,0";"936,2";"2,1";"150,0";"10,0";"";"24,4";"";""
"30/08/2025";"0300";"";"";"";"";"";"";"";"";"";""
"30/08/2025";"0600";"15,3";"92,0";"936,0";"1,5";"100,0";"8,8";"";"";"";""
"30/08/2025";"0900";"";"";"";"";"";"";"";"";"";""
"30/08/2025";"1200";"18,1";"73,0";"938,2";"2,1";"110,0";"2,5";"";"";"13,7";"0,0"
"30/08/2025";"1500";"";"";"";"";"";"";"";"";"";""
"30/08/2025";"1800";"19,9";"79,0";"935,2";"4,6";"160,0";"7,5";"";"";"";""
"30/08/2025";"2100";"";"";"";"";"";"";"";"";"";""
"31/08/2025";"0000";"16,2";"85,0";"937,5";"3,1";"120,0";"2,5";"";"24,6";"";""
"31/08/2025";"0300";"";"";"";"";"";"";"";"";"";""
"31/08/2025";"0600";"13,8";"93,0";"936,2";"1,5";"80,0";"0,0";"";"";"";""
"31/08/2025";"0900";"";"";"";"";"";"";"";"";"";""
"31/08/2025";"1200";"16,6";"82,0";"938,3";"5,7";"60,0";"8,8";"";"";"13,4";""
"31/08/2025";"1500";"";"";"";"";"";"";"";"";"";""
"31/08/2025";"1800";"24,6";"52,0";"935,9";"4,1";"110,0";"5,0";"";"";"";""
"31/08/2025";"2100";"";"";"";"";"";"";"";"";"";""
"01/09/2025";"0000";"17,0";"86,0";"938,2";"1,5";"150,0";"0,0";"";"27,1";"";""
"01/09/2025";"0300";"";"";"";"";"";"";"";"";"";""
"01/09/2025";"0600";"15,6";"91,0";"938,3";"1,5";"130,0";"6,3";"";"";"";""
"01/09/2025";"0900";"";"";"";"";"";"";"";"";"";""
"01/09/2025";"1200";"20,1";"70,0";"939,2";"8,2";"60,0";"6,3";"";"";"15,3";"0,0"
"01/09/2025";"1500";"";"";"";"";"";"";"";"";"";""
"01/09/2025";"1800";"27,1";"41,0";"935,7";"5,7";"90,0";"7,5";"";"";"";""
"01/09/2025";"2100";"";"";"";"";"";"";"";"";"";""
"02/09/2025";"0000";"18,4";"83,0";"938,4";"2,1";"130,0";"6,3";"";"27,3";"";""
"02/09/2025";"0300";"";"";"";"";"";"";"";"";"";""
"02/09/2025";"0600";"17,1";"87,0";"937,8";"5,7";"70,0";"6,3";"";"";"";""
"02/09/2025";"0900";"";"";"";"";"";"";"";"";"";""
"02/09/2025";"1200";"19,6";"72,0";"939,5";"7,2";"50,0";"5,0";"";"";"16,3";"0,0"
"02/09/2025";"1500";"";"";"";"";"";"";"";"";"";""
"02/09/2025";"1800";"26,9";"42,0";"935,1";"5,1";"50,0";"8,8";"";"";"";""
"02/09/2025";"2100";"";"";"";"";"";"";"";"";"";""
"03/09/2025";"0000";"19,3";"80,0";"937,0";"1,0";"110,0";"6,3";"";"28,5";"";""
"03/09/2025";"0300";"";"";"";"";"";"";"";"";"";""
"03/09/2025";"0600";"15,1";"92,0";"935,7";"5,1";"70,0";"0,0";"";"";"";""
"03/09/2025";"0900";"";"";"";"";"";"";"";"";"";""
"03/09/2025";"1200";"16,6";"83,0";"938,3";"4,6";"70,0";"5,0";"";"";"14,8";"0,0"
"03/09/2025";"1500";"";"";"";"";"";"";"";"";"";""
"03/09/2025";"1800";"28,5";"27,0";"933,5";"3,6";"70,0";"1,3";"";"";"";""
"03/09/2025";"2100";"";"";"";"";"";"";"";"";"";""
"04/09/2025";"0000";"20,1";"59,0";"935,2";"1,5";"60,0";"0,0";"";"29,3";"";""
"04/09/2025";"0300";"";"";"";"";"";"";"";"";"";""
"04/09/2025";"0600";"14,5";"83,0";"933,8";"3,1";"70,0";"0,0";"";"";"";""
"04/09/2025";"0900";"";"";"";"";"";"";"";"";"";""
"04/09/2025";"1200";"18,6";"65,0";"935,9";"4,1";"70,0";"6,3";"";"";"14,0";"0,0"
"04/09/2025";"1500";"";"";"";"";"";"";"";"";"";""
"04/09/2025";"1800";"29,0";"24,0";"932,1";"1,5";"360,0";"7,5";"";"";"";""
"04/09/2025";"2100";"";"";"";"";"";"";"";"";"";""
"05/09/2025";"0000";"18,2";"63,0";"933,9";"0,0";"0,0";"7,5";"";"30,5";"";""
"05/09/2025";"0300";"";"";"";"";"";"";"";"";"";""
"05/09/2025";"0600";"16,9";"63,0";"932,5";"3,6";"80,0";"0,0";"";"";"";""
"05/09/2025";"0900";"";"";"";"";"";"";"";"";"";""
"05/09/2025";"1200";"20,6";"54,0";"934,6";"4,1";"80,0";"0,0";"";"";"14,5";"0,0"
"05/09/2025";"1500";"";"";"";"";"";"";"";"";"";""
"05/09/2025";"1800";"25,7";"55,0";"931,6";"5,7";"170,0";"0,0";"";"";"";""
"05/09/2025";"2100";"";"";"";"";"";"";"";"";"";""
"06/09/2025";"0000";"17,0";"82,0";"934,9";"3,1";"110,0";"10,0";"";"19,6";"";""
"06/09/2025";"0300";"";"";"";"";"";"";"";"";"";""
"06/09/2025";"0600";"15,4";"90,0";"934,7";"2,1";"170,0";"10,0";"";"";"";""
"06/09/2025";"0900";"";"";"";"";"";"";"";"";"";""
"06/09/2025";"1200";"16,9";"79,0";"937,0";"3,1";"150,0";"10,0";"";"";"15,2";"0,0"
"06/09/2025";"1500";"";"";"";"";"";"";"";"";"";""
"06/09/2025";"1800";"18,2";"74,0";"935,8";"4,6";"160,0";"10,0";"";"";"";""
"06/09/2025";"2100";"";"";"";"";"";"";"";"";"";""
"07/09/2025";"0000";"15,8";"83,0";"938,0";"3,1";"130,0";"10,0";"";"21,3";"";""
"07/09/2025";"0300";"";"";"";"";"";"";"";"";"";""
"07/09/2025";"0600";"15,5";"87,0";"936,2";"2,6";"100,0";"10,0";"";"";"";""
"07/09/2025";"0900";"";"";"";"";"";"";"";"";"";""
"07/09/2025";"1200";"17,3";"82,0";"938,3";"3,6";"120,0";"10,0";"";"";"15,5";"0,0"
"07/09/2025";"1500";"";"";"";"";"";"";"";"";"";""
"07/09/2025";"1800";"21,1";"69,0";"935,2";"3,1";"160,0";"10,0";"";"";"";""
"07/09/2025";"2100";"";"";"";"";"";"";"";"";"";""
"08/09/2025";"0000";"17,0";"86,0";"937,3";"2,6";"110,0";"10,0";"";"28,5";"";""
"08/09/2025";"0300";"";"";"";"";"";"";"";"";"";""
"08/09/2025";"0600";"16,7";"88,0";"934,7";"5,1";"60,0";"10,0";"";"";"";""
"08/09/2025";"0900";"";"";"";"";"";"";"";"";"";""
"08/09/2025";"1200";"18,4";"82,0";"936,8";"5,7";"70,0";"10,0";"";"";"16,6";"0,0"
"08/09/2025";"1500";"";"";"";"";"";"";"";"";"";""
"08/09/2025";"1800";"28,1";"51,0";"930,6";"4,6";"70,0";"7,5";"";"";"";""
"08/09/2025";"2100";"";"";"";"";"";"";"";"";"";""
"09/09/2025";"0000";"22,2";"73,0";"932,0";"4,6";"70,0";"6,3";"";"28,4";"";""
"09/09/2025";"0300";"";"";"";"";"";"";"";"";"";""
"09/09/2025";"0600";"22,6";"61,0";"929,4";"5,7";"10,0";"3,8";"";"";"";""
"09/09/2025";"0900";"";"";"";"";"";"";"";"";"";""
"09/09/2025";"1200";"23,6";"55,0";"930,2";"4,6";"70,0";"3,8";"";"";"";"0,0"
"09/09/2025";"1500";"";"";"";"";"";"";"";"";"";""
"09/09/2025";"1800";"26,1";"36,0";"929,5";"6,7";"320,0";"10,0";"";"";"";""
"09/09/2025";"2100";"";"";"";"";"";"";"";"";"";""
"10/09/2025";"0000";"17,4";"67,0";"933,3";"0,5";"240,0";"5,0";"";"27,9";"";""
"10/09/2025";"0300";"";"";"";"";"";"";"";"";"";""
"10/09/2025";"0600";"13,2";"86,0";"933,1";"0,5";"90,0";"0,0";"";"";"";""
"10/09/2025";"0900";"";"";"";"";"";"";"";"";"";""
"10/09/2025";"1200";"19,3";"55,0";"935,9";"2,6";"70,0";"0,0";"";"";"11,7";"0,0"
"10/09/2025";"1500";"";"";"";"";"";"";"";"";"";""
"10/09/2025";"1800";"27,9";"28,0";"932,4";"2,6";"210,0";"0,0";"";"";"";""
"10/09/2025";"2100";"";"";"";"";"";"";"";"";"";""
"11/09/2025";"0000";"15,7";"83,0";"936,4";"1,5";"130,0";"5,0";"";"31,3";"";""
"11/09/2025";"0300";"";"";"";"";"";"";"";"";"";""
"11/09/2025";"0600";"11,5";"95,0";"935,1";"1,0";"130,0";"0,0";"";"";"";""
"11/09/2025";"0900";"";"";"";"";"";"";"";"";"";""
"11/09/2025";"1200";"14,3";"90,0";"936,6";"3,6";"40,0";"10,0";"";"";"11,3";"0,0"
"11/09/2025";"1500";"";"";"";"";"";"";"";"";"";""
"11/09/2025";"1800";"31,3";"18,0";"931,2";"2,6";"250,0";"0,0";"";"";"";""
"11/09/2025";"2100";"";"";"";"";"";"";"";"";"";""
"12/09/2025";"0000";"16,6";"58,0";"934,0";"0,5";"110,0";"0,0";"";"21,5";"";""
"12/09/2025";"0300";"";"";"";"";"";"";"";"";"";""
"12/09/2025";"0600";"11,8";"84,0";"934,3";"1,0";"180,0";"0,0";"";"";"";""
"12/09/2025";"0900";"";"";"";"";"";"";"";"";"";""
"12/09/2025";"1200";"17,6";"73,0";"936,5";"3,1";"160,0";"8,8";"";"";"11,8";"0,0"
"12/09/2025";"1500";"";"";"";"";"";"";"";"";"";""
"12/09/2025";"1800";"20,9";"59,0";"933,8";"4,1";"160,0";"3,8";"";"";"";""
"12/09/2025";"2100";"";"";"";"";"";"";"";"";"";""
"13/09/2025";"0000";"15,8";"78,0";"936,4";"3,6";"140,0";"10,0";"";"20,2";"";""
"13/09/2025";"0300";"";"";"";"";"";"";"";"";"";""
"13/09/2025";"0600";"14,9";"85,0";"934,6";"3,1";"140,0";"10,0";"";"";"";""
"13/09/2025";"0900";"";"";"";"";"";"";"";"";"";""
"13/09/2025";"1200";"16,3";"72,0";"937,0";"3,1";"110,0";"10,0";"";"";"14,8";"0,0"
"13/09/2025";"1500";"";"";"";"";"";"";"";"";"";""
"13/09/2025";"1800";"20,2";"61,0";"933,8";"4,1";"110,0";"10,0";"";"";"";""
"13/09/2025";"2100";"";"";"";"";"";"";"";"";"";""
"14/09/2025";"0000";"15,5";"82,0";"935,9";"3,6";"110,0";"10,0";"";"26,0";"";""
"14/09/2025";"0300";"";"";"";"";"";"";"";"";"";""
"14/09/2025";"0600";"14,5";"85,0";"935,1";"3,6";"110,0";"8,8";"";"";"";""
"14/09/2025";"0900";"";"";"";"";"";"";"";"";"";""
"14/09/2025";"1200";"16,4";"75,0";"936,7";"5,7";"70,0";"10,0";"";"";"14,5";"0,0"
"14/09/2025";"1500";"";"";"";"";"";"";"";"";"";""
"14/09/2025";"1800";"26,0";"46,0";"932,1";"3,1";"150,0";"0,0";"";"";"";""
"14/09/2025";"2100";"";"";"";"";"";"";"";"";"";""
"15/09/2025";"0000";"17,1";"79,0";"935,2";"3,1";"100,0";"10,0";"";"28,9";"";""
"15/09/2025";"0300";"";"";"";"";"";"";"";"";"";""
"15/09/2025";"0600";"16,3";"82,0";"933,6";"2,1";"120,0";"8,8";"";"";"";""
"15/09/2025";"0900";"";"";"";"";"";"";"";"";"";""
"15/09/2025";"1200";"18,9";"73,0";"934,6";"6,2";"60,0";"7,5";"";"";"14,4";"0,0"
"15/09/2025";"1500";"";"";"";"";"";"";"";"";"";""
"15/09/2025";"1800";"28,9";"34,0";"930,4";"2,1";"110,0";"0,0";"";"";"";""
"15/09/2025";"2100";"";"";"";"";"";"";"";"";"";""
"16/09/2025";"0000";"18,4";"81,0";"933,4";"2,1";"160,0";"6,3";"";"25,2";"";""
"16/09/2025";"0300";"";"";"";"";"";"";"";"";"";""
"16/09/2025";"0600";"17,6";"84,0";"931,0";"2,1";"80,0";"10,0";"";"";"";""
"16/09/2025";"0900";"";"";"";"";"";"";"";"";"";""
"16/09/2025";"1200";"19,4";"74,0";"932,7";"2,1";"230,0";"6,3";"";"";"16,9";"0,0"
"16/09/2025";"1500";"";"";"";"";"";"";"";"";"";""
"16/09/2025";"1800";"23,6";"62,0";"929,3";"1,5";"220,0";"7,5";"";"";"";""
"16/09/2025";"2100";"";"";"";"";"";"";"";"";"";""
"17/09/2025";"0000";"19,0";"86,0";"931,3";"1,5";"150,0";"3,8";"";"23,7";"";""
"17/09/2025";"0300";"";"";"";"";"";"";"";"";"";""
"17/09/2025";"0600";"16,4";"85,0";"930,9";"1,5";"160,0";"6,3";"";"";"";""
"17/09/2025";"0900";"";"";"";"";"";"";"";"";"";""
"17/09/2025";"1200";"18,8";"67,0";"934,3";"3,1";"170,0";"8,8";"";"";"14,5";"0,6"
"17/09/2025";"1500";"";"";"";"";"";"";"";"";"";""
"17/09/2025";"1800";"23,5";"51,0";"931,7";"4,1";"170,0";"5,0";"";"";"";""
"17/09/2025";"2100";"";"";"";"";"";"";"";"";"";""
"18/09/2025";"0000";"16,5";"82,0";"934,8";"2,1";"150,0";"8,8";"";"25,3";"";""
"18/09/2025";"0300";"";"";"";"";"";"";"";"";"";""
"18/09/2025";"0600";"15,4";"85,0";"933,4";"2,6";"110,0";"8,8";"";"";"";""
"18/09/2025";"0900";"";"";"";"";"";"";"";"";"";""
"18/09/2025";"1200";"17,5";"75,0";"936,0";"3,1";"110,0";"8,8";"";"";"15,1";"0,0"
"18/09/2025";"1500";"";"";"";"";"";"";"";"";"";""
"18/09/2025";"1800";"23,6";"56,0";"931,5";"4,6";"150,0";"2,5";"";"";"";""
"18/09/2025";"2100";"";"";"";"";"";"";"";"";"";""
"19/09/2025";"0000";"18,0";"78,0";"933,9";"3,1";"130,0";"10,0";"";"31,9";"";""
"19/09/2025";"0300";"";"";"";"";"";"";"";"";"";""
"19/09/2025";"0600";"17,1";"81,0";"931,7";"3,1";"80,0";"10,0";"";"";"";""
"19/09/2025";"0900";"";"";"";"";"";"";"";"";"";""
"19/09/2025";"1200";"20,3";"72,0";"933,7";"4,6";"60,0";"10,0";"";"";"16,9";"0,0"
"19/09/2025";"1500";"";"";"";"";"";"";"";"";"";""
"19/09/2025";"1800";"30,7";"39,0";"929,4";"1,5";"350,0";"0,0";"";"";"";""
"19/09/2025";"2100";"";"";"";"";"";"";"";"";"";""
"20/09/2025";"0000";"21,1";"80,0";"931,1";"1,0";"210,0";"5,0";"";"32,7";"";""
"20/09/2025";"0300";"";"";"";"";"";"";"";"";"";""
"20/09/2025";"0600";"17,7";"90,0";"930,4";"1,0";"120,0";"0,0";"";"";"";""
"20/09/2025";"0900";"";"";"";"";"";"";"";"";"";""
"20/09/2025";"1200";"26,8";"48,0";"931,6";"3,1";"320,0";"0,0";"";"";"16,6";"0,0"
"20/09/2025";"1500";"";"";"";"";"";"";"";"";"";""
"20/09/2025";"1800";"32,7";"29,0";"927,3";"5,7";"280,0";"3,8";"";"";"";""
"20/09/2025";"2100";"";"";"";"";"";"";"";"";"";""
